store_id,region,test_group,category_id,category_name,week_start_date,period,revenue,units_sold
T1001,Midwest,Control,CAT06,Toys,2026-03-16,Pre,9610.38,294
T1001,Midwest,Control,CAT06,Toys,2026-03-23,Pre,9951.87,400
T1001,Midwest,Control,CAT06,Toys,2026-03-30,Pre,10059.57,245
T1001,Midwest,Control,CAT06,Toys,2026-04-06,Post,9834.73,259
T1001,Midwest,Control,CAT06,Toys,2026-04-13,Post,10709.86,382
T1001,Midwest,Control,CAT06,Toys,2026-04-20,Post,10685.49,277
T1001,Midwest,Control,CAT06,Toys,2026-04-27,Post,10333.23,438
T1001,Midwest,Control,CAT06,Toys,2026-05-04,Post,10023.79,471
T1001,Midwest,Control,CAT06,Toys,2026-05-11,Post,10353.5,499
T1001,Midwest,Control,CAT06,Toys,2026-05-18,Post,10610.43,259
T1001,Midwest,Control,CAT06,Toys,2026-05-25,Post,10040.31,344
T1001,Midwest,Control,CAT06,Toys,2026-06-01,Post,11050.95,448
T1001,Midwest,Control,CAT06,Toys,2026-06-08,Post,11414.45,278
T1001,Midwest,Control,CAT06,Toys,2026-06-15,Post,11793.13,364
T1001,Midwest,Control,CAT06,Toys,2026-06-22,Post,11781.47,478
T1001,Midwest,Control,CAT06,Toys,2026-06-29,Post,10554.05,243
T1001,Midwest,Control,CAT07,Hardlines,2026-01-05,Pre,15392.01,394
T1001,Midwest,Control,CAT07,Hardlines,2026-01-12,Pre,15147.42,484
T1001,Midwest,Control,CAT07,Hardlines,2026-01-19,Pre,15203.93,467
T1001,Midwest,Control,CAT07,Hardlines,2026-01-26,Pre,15196.63,704
T1001,Midwest,Control,CAT07,Hardlines,2026-02-02,Pre,15515.38,354
T1001,Midwest,Control,CAT07,Hardlines,2026-02-09,Pre,16839.97,385
T1001,Midwest,Control,CAT07,Hardlines,2026-02-16,Pre,15969.74,484
T1001,Midwest,Control,CAT07,Hardlines,2026-02-23,Pre,14427.87,580
T1001,Midwest,Control,CAT07,Hardlines,2026-03-02,Pre,16789.95,791
T1001,Midwest,Control,CAT07,Hardlines,2026-03-09,Pre,16048.39,601
T1001,Midwest,Control,CAT07,Hardlines,2026-03-16,Pre,16420.57,537
T1001,Midwest,Control,CAT07,Hardlines,2026-03-23,Pre,16259.05,502
T1001,Midwest,Control,CAT07,Hardlines,2026-03-30,Pre,16373.39,366
T1001,Midwest,Control,CAT07,Hardlines,2026-04-06,Post,16488.77,433
T1001,Midwest,Control,CAT07,Hardlines,2026-04-13,Post,14174.75,640
T1001,Midwest,Control,CAT07,Hardlines,2026-04-20,Post,16721.36,614
T1001,Midwest,Control,CAT07,Hardlines,2026-04-27,Post,15431.95,566
T1001,Midwest,Control,CAT07,Hardlines,2026-05-04,Post,15750.24,452
T1001,Midwest,Control,CAT07,Hardlines,2026-05-11,Post,16361.47,414
T1001,Midwest,Control,CAT07,Hardlines,2026-05-18,Post,18283.7,425
T1001,Midwest,Control,CAT07,Hardlines,2026-05-25,Post,15329.07,434
T1001,Midwest,Control,CAT07,Hardlines,2026-06-01,Post,16505.59,368
T1001,Midwest,Control,CAT07,Hardlines,2026-06-08,Post,16310.48,828
T1001,Midwest,Control,CAT07,Hardlines,2026-06-15,Post,17747.52,826
T1001,Midwest,Control,CAT07,Hardlines,2026-06-22,Post,16398.83,467
T1001,Midwest,Control,CAT07,Hardlines,2026-06-29,Post,17053.33,397
T1001,Midwest,Control,CAT08,Softlines,2026-01-05,Pre,11154.31,296
T1001,Midwest,Control,CAT08,Softlines,2026-01-12,Pre,12972.75,362
T1001,Midwest,Control,CAT08,Softlines,2026-01-19,Pre,10890.54,353
T1001,Midwest,Control,CAT08,Softlines,2026-01-26,Pre,12531.24,459
T1001,Midwest,Control,CAT08,Softlines,2026-02-02,Pre,12381.27,341
T1001,Midwest,Control,CAT08,Softlines,2026-02-09,Pre,12554.1,657
T1001,Midwest,Control,CAT08,Softlines,2026-02-16,Pre,11074.22,263
T1001,Midwest,Control,CAT08,Softlines,2026-02-23,Pre,12068.27,336
T1001,Midwest,Control,CAT08,Softlines,2026-03-02,Pre,13131.69,301
T1001,Midwest,Control,CAT08,Softlines,2026-03-09,Pre,13986.1,368
T1001,Midwest,Control,CAT08,Softlines,2026-03-16,Pre,12377.56,373
T1001,Midwest,Control,CAT08,Softlines,2026-03-23,Pre,13193.46,415
T1001,Midwest,Control,CAT08,Softlines,2026-03-30,Pre,12684.37,432
T1001,Midwest,Control,CAT08,Softlines,2026-04-06,Post,12564.94,461
T1001,Midwest,Control,CAT08,Softlines,2026-04-13,Post,12297.81,411
T1001,Midwest,Control,CAT08,Softlines,2026-04-20,Post,12715.91,620
T1001,Midwest,Control,CAT08,Softlines,2026-04-27,Post,13359.79,374
T1001,Midwest,Control,CAT08,Softlines,2026-05-04,Post,13487.28,727
T1001,Midwest,Control,CAT08,Softlines,2026-05-11,Post,11745.83,503
T1001,Midwest,Control,CAT08,Softlines,2026-05-18,Post,12452.79,301
T1001,Midwest,Control,CAT08,Softlines,2026-05-25,Post,12005.56,333
T1001,Midwest,Control,CAT08,Softlines,2026-06-01,Post,13048.57,513
T1001,Midwest,Control,CAT08,Softlines,2026-06-08,Post,12741.39,496
T1001,Midwest,Control,CAT08,Softlines,2026-06-15,Post,13408.63,314
T1001,Midwest,Control,CAT08,Softlines,2026-06-22,Post,13522.12,414
T1001,Midwest,Control,CAT08,Softlines,2026-06-29,Post,11246.27,257
T1002,West,Test,CAT01,Grocery & Essentials,2026-01-05,Pre,33193.63,951
T1002,West,Test,CAT01,Grocery & Essentials,2026-01-12,Pre,35675.42,804
T1002,West,Test,CAT01,Grocery & Essentials,2026-01-19,Pre,33848.66,927
T1002,West,Test,CAT01,Grocery & Essentials,2026-01-26,Pre,34645.32,1202
T1002,West,Test,CAT01,Grocery & Essentials,2026-02-02,Pre,33636.53,975
T1002,West,Test,CAT01,Grocery & Essentials,2026-02-09,Pre,32453.65,750
T1002,West,Test,CAT01,Grocery & Essentials,2026-02-16,Pre,35512.39,1330
T1002,West,Test,CAT01,Grocery & Essentials,2026-02-23,Pre,36357.53,1164
T1002,West,Test,CAT01,Grocery & Essentials,2026-03-02,Pre,34413.36,1273
T1002,West,Test,CAT01,Grocery & Essentials,2026-03-09,Pre,32238.94,756
T1002,West,Test,CAT01,Grocery & Essentials,2026-03-16,Pre,35742.33,876
T1002,West,Test,CAT01,Grocery & Essentials,2026-03-23,Pre,35625.53,934
T1002,West,Test,CAT01,Grocery & Essentials,2026-03-30,Pre,34203.66,886
T1002,West,Test,CAT01,Grocery & Essentials,2026-04-06,Post,40793.55,1345
T1002,West,Test,CAT01,Grocery & Essentials,2026-04-13,Post,38566.96,1089
T1002,West,Test,CAT01,Grocery & Essentials,2026-04-20,Post,36106.8,1446
T1002,West,Test,CAT01,Grocery & Essentials,2026-04-27,Post,36325.8,1249
T1002,West,Test,CAT01,Grocery & Essentials,2026-05-04,Post,38960.75,973
T1002,West,Test,CAT01,Grocery & Essentials,2026-05-11,Post,38307.1,1700
T1002,West,Test,CAT01,Grocery & Essentials,2026-05-18,Post,35476.15,1310
T1002,West,Test,CAT01,Grocery & Essentials,2026-05-25,Post,36897.83,907
T1002,West,Test,CAT01,Grocery & Essentials,2026-06-01,Post,35696.94,917
T1002,West,Test,CAT01,Grocery & Essentials,2026-06-08,Post,33213.05,1164
T1002,West,Test,CAT01,Grocery & Essentials,2026-06-15,Post,32124.92,1384
T1002,West,Test,CAT01,Grocery & Essentials,2026-06-22,Post,36864.7,1253
T1002,West,Test,CAT01,Grocery & Essentials,2026-06-29,Post,43583.06,1009
T1002,West,Test,CAT02,Apparel & Accessories,2026-01-05,Pre,15615.71,785
T1002,West,Test,CAT02,Apparel & Accessories,2026-01-12,Pre,14095.95,358
T1002,West,Test,CAT02,Apparel & Accessories,2026-01-19,Pre,14365.53,342
T1002,West,Test,CAT02,Apparel & Accessories,2026-01-26,Pre,13949.84,663
T1002,West,Test,CAT02,Apparel & Accessories,2026-02-02,Pre,12859.24,564
T1002,West,Test,CAT02,Apparel & Accessories,2026-02-09,Pre,14193.48,431
T1002,West,Test,CAT02,Apparel & Accessories,2026-02-16,Pre,14539.23,398
T1002,West,Test,CAT02,Apparel & Accessories,2026-02-23,Pre,14771.51,329
T1002,West,Test,CAT02,Apparel & Accessories,2026-03-02,Pre,15901.16,773
T1002,West,Test,CAT02,Apparel & Accessories,2026-03-09,Pre,15209.79,342
T1002,West,Test,CAT02,Apparel & Accessories,2026-03-16,Pre,16040.61,526
T1002,West,Test,CAT02,Apparel & Accessories,2026-03-23,Pre,15451.21,796
T1002,West,Test,CAT02,Apparel & Accessories,2026-03-30,Pre,15412.1,559
T1002,West,Test,CAT02,Apparel & Accessories,2026-04-06,Post,15660.12,386
T1002,West,Test,CAT02,Apparel & Accessories,2026-04-13,Post,14151.19,483
T1002,West,Test,CAT02,Apparel & Accessories,2026-04-20,Post,15926.09,416
T1002,West,Test,CAT02,Apparel & Accessories,2026-04-27,Post,14811.06,473
T1002,West,Test,CAT02,Apparel & Accessories,2026-05-04,Post,14899.88,680
T1002,West,Test,CAT02,Apparel & Accessories,2026-05-11,Post,15295.81,742
T1002,West,Test,CAT02,Apparel & Accessories,2026-05-18,Post,14882.34,459
T1002,West,Test,CAT02,Apparel & Accessories,2026-05-25,Post,14264.66,734
T1002,West,Test,CAT02,Apparel & Accessories,2026-06-01,Post,15385.33,516
T1002,West,Test,CAT02,Apparel & Accessories,2026-06-08,Post,15183.88,801
T1002,West,Test,CAT02,Apparel & Accessories,2026-06-15,Post,15202.47,377
T1002,West,Test,CAT02,Apparel & Accessories,2026-06-22,Post,15445.09,703
T1002,West,Test,CAT02,Apparel & Accessories,2026-06-29,Post,13317.28,331
T1002,West,Test,CAT03,Home,2026-01-05,Pre,17023.98,424
T1002,West,Test,CAT03,Home,2026-01-12,Pre,19096.88,666
T1002,West,Test,CAT03,Home,2026-01-19,Pre,19058.84,763
T1002,West,Test,CAT03,Home,2026-01-26,Pre,17597.22,556
T1002,West,Test,CAT03,Home,2026-02-02,Pre,17625.54,577
T1002,West,Test,CAT03,Home,2026-02-09,Pre,14817.82,619
T1002,West,Test,CAT03,Home,2026-02-16,Pre,17084.34,446
T1002,West,Test,CAT03,Home,2026-02-23,Pre,18690.24,919
T1002,West,Test,CAT03,Home,2026-03-02,Pre,17416.93,766
T1002,West,Test,CAT03,Home,2026-03-09,Pre,19263.44,669
T1002,West,Test,CAT03,Home,2026-03-16,Pre,19252.54,887
T1002,West,Test,CAT03,Home,2026-03-23,Pre,17394.81,577
T1002,West,Test,CAT03,Home,2026-03-30,Pre,18316.57,440
T1002,West,Test,CAT03,Home,2026-04-06,Post,20126.42,484
T1002,West,Test,CAT03,Home,2026-04-13,Post,16497.09,688
T1002,West,Test,CAT03,Home,2026-04-20,Post,17916.49,694
T1002,West,Test,CAT03,Home,2026-04-27,Post,16506.27,495
T1002,West,Test,CAT03,Home,2026-05-04,Post,17406.55,431
T1002,West,Test,CAT03,Home,2026-05-11,Post,20936.95,1118
T1002,West,Test,CAT03,Home,2026-05-18,Post,18186.5,531
T1002,West,Test,CAT03,Home,2026-05-25,Post,16228.97,648
T1002,West,Test,CAT03,Home,2026-06-01,Post,17487.01,454
T1002,West,Test,CAT03,Home,2026-06-08,Post,16755.91,505
T1002,West,Test,CAT03,Home,2026-06-15,Post,19135.99,756
T1002,West,Test,CAT03,Home,2026-06-22,Post,19563.8,738
T1002,West,Test,CAT03,Home,2026-06-29,Post,20219.08,557
T1002,West,Test,CAT04,Electronics,2026-01-05,Pre,12348.87,684
T1002,West,Test,CAT04,Electronics,2026-01-12,Pre,10728.45,254
T1002,West,Test,CAT04,Electronics,2026-01-19,Pre,12224.47,539
T1002,West,Test,CAT04,Electronics,2026-01-26,Pre,11848.81,386
T1002,West,Test,CAT04,Electronics,2026-02-02,Pre,12861.53,297
T1002,West,Test,CAT04,Electronics,2026-02-09,Pre,12694.85,533
T1002,West,Test,CAT04,Electronics,2026-02-16,Pre,13770.56,591
T1002,West,Test,CAT04,Electronics,2026-02-23,Pre,11367.7,478
T1002,West,Test,CAT04,Electronics,2026-03-02,Pre,11299.39,479
T1002,West,Test,CAT04,Electronics,2026-03-09,Pre,11833.78,520
T1002,West,Test,CAT04,Electronics,2026-03-16,Pre,12209.87,296
T1002,West,Test,CAT04,Electronics,2026-03-23,Pre,11762.68,424
T1002,West,Test,CAT04,Electronics,2026-03-30,Pre,11629.66,420
T1002,West,Test,CAT04,Electronics,2026-04-06,Post,14814.68,629
T1002,West,Test,CAT04,Electronics,2026-04-13,Post,13786.3,666
T1002,West,Test,CAT04,Electronics,2026-04-20,Post,12295.81,354
T1002,West,Test,CAT04,Electronics,2026-04-27,Post,13601.36,354
T1002,West,Test,CAT04,Electronics,2026-05-04,Post,15867.61,353
T1002,West,Test,CAT04,Electronics,2026-05-11,Post,13726.48,513
T1002,West,Test,CAT04,Electronics,2026-05-18,Post,14124.5,355
T1002,West,Test,CAT04,Electronics,2026-05-25,Post,13585.28,431
T1002,West,Test,CAT04,Electronics,2026-06-01,Post,14827.88,438
T1002,West,Test,CAT04,Electronics,2026-06-08,Post,14914.72,642
T1002,West,Test,CAT04,Electronics,2026-06-15,Post,16868.29,497
T1002,West,Test,CAT04,Electronics,2026-06-22,Post,16285.08,549
T1002,West,Test,CAT04,Electronics,2026-06-29,Post,14737.55,341
T1002,West,Test,CAT05,Beauty & Personal Care,2026-01-05,Pre,9346.4,347
T1002,West,Test,CAT05,Beauty & Personal Care,2026-01-12,Pre,10140.96,304
T1002,West,Test,CAT05,Beauty & Personal Care,2026-01-19,Pre,9003.76,251
T1002,West,Test,CAT05,Beauty & Personal Care,2026-01-26,Pre,9087.41,340
T1002,West,Test,CAT05,Beauty & Personal Care,2026-02-02,Pre,10132.45,359
T1002,West,Test,CAT05,Beauty & Personal Care,2026-02-09,Pre,10824.25,481
T1002,West,Test,CAT05,Beauty & Personal Care,2026-02-16,Pre,10364.7,363
T1002,West,Test,CAT05,Beauty & Personal Care,2026-02-23,Pre,10266.61,309
T1002,West,Test,CAT05,Beauty & Personal Care,2026-03-02,Pre,9728.87,389
T1002,West,Test,CAT05,Beauty & Personal Care,2026-03-09,Pre,9227.01,214
T1002,West,Test,CAT05,Beauty & Personal Care,2026-03-16,Pre,10286.23,285
T1002,West,Test,CAT05,Beauty & Personal Care,2026-03-23,Pre,10938.82,251
T1002,West,Test,CAT05,Beauty & Personal Care,2026-03-30,Pre,9653.89,224
T1002,West,Test,CAT05,Beauty & Personal Care,2026-04-06,Post,9517.51,525
T1002,West,Test,CAT05,Beauty & Personal Care,2026-04-13,Post,9570.38,263
T1002,West,Test,CAT05,Beauty & Personal Care,2026-04-20,Post,10282.91,549
T1002,West,Test,CAT05,Beauty & Personal Care,2026-04-27,Post,10906.46,265
T1002,West,Test,CAT05,Beauty & Personal Care,2026-05-04,Post,8678.86,283
T1002,West,Test,CAT05,Beauty & Personal Care,2026-05-11,Post,10184.06,259
T1002,West,Test,CAT05,Beauty & Personal Care,2026-05-18,Post,9233.88,221
T1002,West,Test,CAT05,Beauty & Personal Care,2026-05-25,Post,11649.68,350
T1002,West,Test,CAT05,Beauty & Personal Care,2026-06-01,Post,10376.47,464
T1002,West,Test,CAT05,Beauty & Personal Care,2026-06-08,Post,10008.22,318
T1002,West,Test,CAT05,Beauty & Personal Care,2026-06-15,Post,10516.64,238
T1002,West,Test,CAT05,Beauty & Personal Care,2026-06-22,Post,9224.63,224
T1002,West,Test,CAT05,Beauty & Personal Care,2026-06-29,Post,9562.89,280
T1002,West,Test,CAT06,Toys,2026-01-05,Pre,7121.57,253
T1002,West,Test,CAT06,Toys,2026-01-12,Pre,5853.78,146
T1002,West,Test,CAT06,Toys,2026-01-19,Pre,7529.17,226
T1002,West,Test,CAT06,Toys,2026-01-26,Pre,5933.32,172
T1002,West,Test,CAT06,Toys,2026-02-02,Pre,7830.65,279
T1002,West,Test,CAT06,Toys,2026-02-09,Pre,7060.86,333
T1002,West,Test,CAT06,Toys,2026-02-16,Pre,7674.47,188
T1002,West,Test,CAT06,Toys,2026-02-23,Pre,7499.91,286
T1002,West,Test,CAT06,Toys,2026-03-02,Pre,8263.2,443
T1002,West,Test,CAT06,Toys,2026-03-09,Pre,7543.92,247
T1002,West,Test,CAT06,Toys,2026-03-16,Pre,7993.68,356
T1002,West,Test,CAT06,Toys,2026-03-23,Pre,7116.44,252
T1002,West,Test,CAT06,Toys,2026-03-30,Pre,6622.11,347
T1002,West,Test,CAT06,Toys,2026-04-06,Post,7969.43,248
T1002,West,Test,CAT06,Toys,2026-04-13,Post,6659.01,305
T1002,West,Test,CAT06,Toys,2026-04-20,Post,7911.35,289
T1002,West,Test,CAT06,Toys,2026-04-27,Post,6981.15,160
T1002,West,Test,CAT06,Toys,2026-05-04,Post,7720.74,193
T1002,West,Test,CAT06,Toys,2026-05-11,Post,8595.86,425
T1002,West,Test,CAT06,Toys,2026-05-18,Post,7985.8,192
T1002,West,Test,CAT06,Toys,2026-05-25,Post,7547.93,255
T1002,West,Test,CAT06,Toys,2026-06-01,Post,7921.3,417
T1002,West,Test,CAT06,Toys,2026-06-08,Post,7434.76,165
T1002,West,Test,CAT06,Toys,2026-06-15,Post,9000.48,471
T1002,West,Test,CAT06,Toys,2026-06-22,Post,7377.53,282
T1002,West,Test,CAT06,Toys,2026-06-29,Post,7744.88,402
T1002,West,Test,CAT07,Hardlines,2026-01-05,Pre,11471.08,282
T1002,West,Test,CAT07,Hardlines,2026-01-12,Pre,11354.35,280
T1002,West,Test,CAT07,Hardlines,2026-01-19,Pre,11488.01,354
T1002,West,Test,CAT07,Hardlines,2026-01-26,Pre,10772.65,323
T1002,West,Test,CAT07,Hardlines,2026-02-02,Pre,11013.93,366
T1002,West,Test,CAT07,Hardlines,2026-02-09,Pre,11979.49,271
T1002,West,Test,CAT07,Hardlines,2026-02-16,Pre,11983.5,518
T1002,West,Test,CAT07,Hardlines,2026-02-23,Pre,11645.08,264
T1002,West,Test,CAT07,Hardlines,2026-03-02,Pre,12449.16,300
T1002,West,Test,CAT07,Hardlines,2026-03-09,Pre,12202.04,301
T1002,West,Test,CAT07,Hardlines,2026-03-16,Pre,12144.32,298
T1002,West,Test,CAT07,Hardlines,2026-03-23,Pre,10227.55,477
T1002,West,Test,CAT07,Hardlines,2026-03-30,Pre,11861.59,362
T1002,West,Test,CAT07,Hardlines,2026-04-06,Post,11754.66,278
T1002,West,Test,CAT07,Hardlines,2026-04-13,Post,12856.96,347
T1002,West,Test,CAT07,Hardlines,2026-04-20,Post,9350.99,308
T1002,West,Test,CAT07,Hardlines,2026-04-27,Post,11607.69,418
T1002,West,Test,CAT07,Hardlines,2026-05-04,Post,11864.89,580
T1002,West,Test,CAT07,Hardlines,2026-05-11,Post,10931.44,279
T1002,West,Test,CAT07,Hardlines,2026-05-18,Post,11114.16,257
T1002,West,Test,CAT07,Hardlines,2026-05-25,Post,13152.32,694
T1002,West,Test,CAT07,Hardlines,2026-06-01,Post,12350.85,524
T1002,West,Test,CAT07,Hardlines,2026-06-08,Post,13573.29,567
T1002,West,Test,CAT07,Hardlines,2026-06-15,Post,11898.09,274
T1002,West,Test,CAT07,Hardlines,2026-06-22,Post,10902.46,447
T1002,West,Test,CAT07,Hardlines,2026-06-29,Post,11865.02,535
T1002,West,Test,CAT08,Softlines,2026-01-05,Pre,8373.24,359
T1002,West,Test,CAT08,Softlines,2026-01-12,Pre,9129.73,214
T1002,West,Test,CAT08,Softlines,2026-01-19,Pre,9139.84,261
T1002,West,Test,CAT08,Softlines,2026-01-26,Pre,9091.0,229
T1002,West,Test,CAT08,Softlines,2026-02-02,Pre,10185.57,246
T1002,West,Test,CAT08,Softlines,2026-02-09,Pre,9625.83,351
T1002,West,Test,CAT08,Softlines,2026-02-16,Pre,8350.11,346
T1002,West,Test,CAT08,Softlines,2026-02-23,Pre,9535.69,219
T1002,West,Test,CAT08,Softlines,2026-03-02,Pre,8966.73,231
T1002,West,Test,CAT08,Softlines,2026-03-09,Pre,8852.17,385
T1002,West,Test,CAT08,Softlines,2026-03-16,Pre,9903.11,277
T1002,West,Test,CAT08,Softlines,2026-03-23,Pre,8475.63,285
T1002,West,Test,CAT08,Softlines,2026-03-30,Pre,9673.91,258
T1002,West,Test,CAT08,Softlines,2026-04-06,Post,9598.67,221
T1002,West,Test,CAT08,Softlines,2026-04-13,Post,8561.8,409
T1002,West,Test,CAT08,Softlines,2026-04-20,Post,8139.66,254
T1002,West,Test,CAT08,Softlines,2026-04-27,Post,9172.77,307
T1002,West,Test,CAT08,Softlines,2026-05-04,Post,7345.24,235
T1002,West,Test,CAT08,Softlines,2026-05-11,Post,10025.4,341
T1002,West,Test,CAT08,Softlines,2026-05-18,Post,9566.25,281
T1002,West,Test,CAT08,Softlines,2026-05-25,Post,10308.6,292
T1002,West,Test,CAT08,Softlines,2026-06-01,Post,9590.95,215
T1002,West,Test,CAT08,Softlines,2026-06-08,Post,10436.3,247
T1002,West,Test,CAT08,Softlines,2026-06-15,Post,9076.25,462
T1002,West,Test,CAT08,Softlines,2026-06-22,Post,9843.39,277
T1002,West,Test,CAT08,Softlines,2026-06-29,Post,9274.94,313
T1003,South,Control,CAT01,Grocery & Essentials,2026-01-05,Pre,57011.58,1627
T1003,South,Control,CAT01,Grocery & Essentials,2026-01-12,Pre,55464.76,1545
T1003,South,Control,CAT01,Grocery & Essentials,2026-01-19,Pre,52836.29,1202
T1003,South,Control,CAT01,Grocery & Essentials,2026-01-26,Pre,46726.09,1585
T1003,South,Control,CAT01,Grocery & Essentials,2026-02-02,Pre,53345.01,1685
T1003,South,Control,CAT01,Grocery & Essentials,2026-02-09,Pre,45578.55,1498
T1003,South,Control,CAT01,Grocery & Essentials,2026-02-16,Pre,45261.88,1187
T1003,South,Control,CAT01,Grocery & Essentials,2026-02-23,Pre,50868.68,2177
T1003,South,Control,CAT01,Grocery & Essentials,2026-03-02,Pre,50630.62,1326
T1003,South,Control,CAT01,Grocery & Essentials,2026-03-09,Pre,50195.3,1979
T1003,South,Control,CAT01,Grocery & Essentials,2026-03-16,Pre,58564.21,1336
T1003,South,Control,CAT01,Grocery & Essentials,2026-03-23,Pre,49865.46,2136
T1003,South,Control,CAT01,Grocery & Essentials,2026-03-30,Pre,53084.96,1643
T1003,South,Control,CAT01,Grocery & Essentials,2026-04-06,Post,52074.72,1351
T1003,South,Control,CAT01,Grocery & Essentials,2026-04-13,Post,54679.48,2405
T1003,South,Control,CAT01,Grocery & Essentials,2026-04-20,Post,55252.61,1787
T1003,South,Control,CAT01,Grocery & Essentials,2026-04-27,Post,53450.63,2105
T1003,South,Control,CAT01,Grocery & Essentials,2026-05-04,Post,50183.51,2341
T1003,South,Control,CAT01,Grocery & Essentials,2026-05-11,Post,50348.44,1359
T1003,South,Control,CAT01,Grocery & Essentials,2026-05-18,Post,51530.99,1662
T1003,South,Control,CAT01,Grocery & Essentials,2026-05-25,Post,54233.72,1419
T1003,South,Control,CAT01,Grocery & Essentials,2026-06-01,Post,55884.76,1856
T1003,South,Control,CAT01,Grocery & Essentials,2026-06-08,Post,51310.27,2094
T1003,South,Control,CAT01,Grocery & Essentials,2026-06-15,Post,58598.86,2574
T1003,South,Control,CAT01,Grocery & Essentials,2026-06-22,Post,53023.35,1854
T1003,South,Control,CAT01,Grocery & Essentials,2026-06-29,Post,46049.71,1202
T1003,South,Control,CAT02,Apparel & Accessories,2026-01-05,Pre,23988.52,945
T1003,South,Control,CAT02,Apparel & Accessories,2026-01-12,Pre,21230.4,711
T1003,South,Control,CAT02,Apparel & Accessories,2026-01-19,Pre,22544.1,805
T1003,South,Control,CAT02,Apparel & Accessories,2026-01-26,Pre,18790.17,486
T1003,South,Control,CAT02,Apparel & Accessories,2026-02-02,Pre,20312.49,645
T1003,South,Control,CAT02,Apparel & Accessories,2026-02-09,Pre,20993.08,506
T1003,South,Control,CAT02,Apparel & Accessories,2026-02-16,Pre,19637.99,568
T1003,South,Control,CAT02,Apparel & Accessories,2026-02-23,Pre,21280.48,500
T1003,South,Control,CAT02,Apparel & Accessories,2026-03-02,Pre,21073.91,692
T1003,South,Control,CAT02,Apparel & Accessories,2026-03-09,Pre,23632.65,1282
T1003,South,Control,CAT02,Apparel & Accessories,2026-03-16,Pre,18616.97,593
T1003,South,Control,CAT02,Apparel & Accessories,2026-03-23,Pre,22825.94,684
T1003,South,Control,CAT02,Apparel & Accessories,2026-03-30,Pre,23571.29,580
T1003,South,Control,CAT02,Apparel & Accessories,2026-04-06,Post,25253.34,1048
